sentences1,sentences2,Label
"O pré natal, como será constantemente repetido neste manual, deve ser precedido de 
avaliação pré concepcional.","Como será repetido neste manual, uma avaliação pré gravidez deve ser realizada antes do check up pré natal”.",0.6
"Em nosso meio, essa avaliação ainda não é rotineira, e a positividade de um teste de gravidez ainda é um momento de encaminhamento para 
orientação pré natal.","Em nosso país, esse tipo de avaliação não é rotina, e o teste de gravidez positivo ainda é o momento de encaminhamento para orientação pré natal”.",0.6
"A primeira consulta no pré natal tem grande importância para a avaliação das condições 
da mulher para suportar a sobrecarga do período gravídico.",A primeira consulta pré natal é muito importante para avaliar a carga de uma mulher durante a gravidez”.,0.6
"Na maioria das vezes, é nesse momento que a mulher, acompanhada de seu companheiro ou de outro familiar, conhece o médico que vai acompanhá la durante toda a gestação.","Na maioria das vezes, nesse momento, a mulher se encontra com o médico acompanhada do companheiro ou de outro familiar, e o médico a acompanhará durante toda a gravidez.",0.6
"As perspectivas são as mais diversas possíveis, incluindo de situações de baixíssimo risco a complicações que podem levar à morte da gestante, do concepto ou de ambos.","As visões devem ser as mais diversas possíveis, desde situações de baixíssimo risco até complicações que podem levar à morte de uma gestante, conceptos ou ambos.",0.6
"Respeitando se o concepto de bem estar físico, psíquico e social, do ponto de vista obstétrico, a gestação deveria ser programada com uma avaliação pré cocepcional, visando ao momento mais adequado para a sua procura.Por isso, a primeira consulta deve objetivar determinar de forma adequada o estado atual da gestante, bem como fazer o diagnóstico de doenças preexistentes e estabelecer seus tratamentos.
A primeira consulta deve ser o mais precoce possível, durante a gestação – de preferência, logo à suspeita de gravidez.","Reanalisando o concepto de bem estar físico, psicológico e social sob a ótica da obstetrícia, a avaliação pré gestacional deve ser realizada antes da gestação, a fim de buscar o momento mais adequado. Portanto, a primeira consulta deve ter como objetivo determinar plenamente o estado atual da gestante e fazer um diagnóstico Identifique a doença existente e determine seu tratamento.
O primeiro encontro deve ser o mais cedo possível durante a gravidez de preferência o mais cedo possível após a suspeita de gravidez.",0.6
O primeiro componente da desconfiança do estado gravídico é o atraso menstrual.,A primeira parte de desconfiar da gravidez é o atraso na menstruação.,0.6
"Diante disso, deve se realizar propedêutica adequada para o diagnóstico precoce de gravidez.","Portanto, o tratamento adjuvante adequado deve ser realizado para diagnosticar a gravidez precocemente.",0.6
"Com intuito de atrair as gestantes o mais precocemente possível, o Ministério da Saúde tem estimulado as instituições com benefícios extras quando a grávida inicia rapidamente o pré natal e garante se o mínimo de consultas, exames, vacinação e retorno no puerpério.","Para atrair as gestantes o mais rápido possível, o Ministério da Saúde incentiva as instituições a darem benefícios extras quando as gestantes iniciam o pré natal rapidamente, e a garantir que as consultas mínimas, exames laboratoriais, vacinas e retorno para casa no puerpério.",0.6
"Através da anamnese, do exame físico e dos exames complementares, o médico deverá criar um perfil preciso da gestante, além de dar a ela orientações sobre sua condição e de criar um ambiente favorável de confiança e credibilidade para que se solidifique a relação médico paciente e haja uma boa adesão às instruções e tratamentos.","Por meio de exames de memória, exames físicos e exames complementares, além de orientar sobre o estado da gestante e criar um ambiente favorável de confiança e credibilidade para consolidar a relação médico paciente, os médicos também devem descrever com precisão o corpo da gestante. E siga rigorosamente as instruções e métodos de tratamento.",0.6
"Neste manual serão abordados tanto os aspectos da história clínica e obstétrica, como o roteiro propedêutico adequado.","Este manual discutirá os aspectos da história clínica e obstétrica, bem como os manuscritos de tratamento adjuvante apropriados.",0.6
"Na primeira consulta, é comum não existirem queixas, porém esse item deve ser bem questionado e anotado.","Na primeira consulta geralmente não há reclamações, mas este projeto deve ser bem questionado e atento.",0.6
"Nessa abordagem inicial, o objetivo é excluir doenças associadas, principalmente nas gestantes que não realizaram avaliação pré concepcional.","Nessa abordagem inicial, o objetivo é excluir doenças relacionadas, especialmente mulheres grávidas que não foram submetidas a avaliação pré gravidez.",0.6
"Os sistemas genitourinário e digestório costumam ser alvo de dificuldades durante a gravidez, portanto, devem receber atenção especial.","O sistema geniturinário e o sistema digestivo são geralmente os alvos das dificuldades encontradas durante a gravidez, portanto, atenção especial deve ser dada a eles.",0.6
"Entre os antecedentes familiares, os principais são: diabetes, hipertensão, cardiopatias e gemelaridade, principalmente da família materna.","Na história familiar, a principal história clínica é: diabetes, hipertensão, doenças cardíacas e gêmeos, principalmente da família materna.",0.6
"Dos antecedentes pessoais têm relevância os de natureza infecciosa e cirúrgica, além de historia prévia de transfusões sanguíneas.","O histórico médico pessoal é de natureza infecciosa e cirúrgica, bem como o histórico de transfusões de sangue.",0.6
"Devido à alta prevalência do uso de drogas lícitas e ilícitas, os hábitos e vícios devem ser investigados de forma cuidadosa e sem denotação de aspecto crítico.","Devido à alta prevalência do uso de drogas lícitas e ilegais, as questões de hábitos e vícios devem ser estudadas cuidadosamente, sem quaisquer aspectos chave.",0.6
"No caso dos antecedentes ginecológicos, a fórmula menstrual é um dado importante, já que ciclos regulares permitem determinar de modo confiável a idade gestacional, assim como a data provável do parto, permitindo explorar os critérios que serão adotados durante o evoluir da gestação.","Em termos de antecedentes ginecológicos, a fórmula menstrual é um fato importante, pois um ciclo regular pode determinar com segurança a idade gestacional e a possível data do parto, para que sejam explorados os padrões que serão adotados durante a gravidez.",0.6
"A história sexual e o uso de métodos anticoncepcionais devem ser explorados, devido principalmente ao risco de doença sexualmente transmissível (DST).","Principalmente devido ao risco de doenças sexualmente transmissíveis (DST), a história de doenças sexualmente transmissíveis e o uso de métodos anticoncepcionais devem ser discutidos.",0.6
"História de cirurgias ginecológicas, principalmente no colo uterino e na mama, deve ser investigada.","A história de cirurgia ginecológica, principalmente de colo uterino e mama, deve ser investigada.",0.6
"Os antecedentes obstétricos são importantes, pois muitas doenças podem se repetir ou ser determinadas por eventos obstétricos prévios.",A história obstétrica é importante porque muitas doenças podem ser repetidas ou confirmadas por eventos obstétricos anteriores.,0.6
"O número de gestações e de partos, com todos os seus aspectos, deve ser conhecido.",O número de gestações e partos e todos os aspectos devem ser conhecidos.,0.6
"O exame físico da gestante deve incluir aferição de peso, medida de pressão arterial, exame físico geral, exame de mamas, exame obstétrico e exame genital.","O exame físico de mulheres grávidas deve incluir medição de peso, medição da pressão arterial, exame físico geral, exame das mamas, exame obstétrico e exame genital.",0.6
"Algumas gestantes podem se sentir constrangidas e preocupadas com o exame vaginal, 
por isso, essa etapa pode ser postergada para outras consultas.","Algumas mulheres grávidas podem se sentir constrangidas e preocupadas com os exames vaginais, então outras consultas nesta fase podem ser adiadas”.",0.6
"É nessa abordagem inicial que são solicitados os exames complementares, que, aliados à avaliação clínica, 
vão definir o estado atual da paciente.","É nesta abordagem inicial que exames complementares, juntamente com avaliações clínicas, irão determinar o estado atual do paciente.",0.6
"Muito embora essa avaliação seja feita de forma 
variada em diferentes serviços, o que será amplamente discutido no capítulo 8 sugerimos 
separar os exames complementares em quatro grupos:
• Grupo 1: exames de cunho específico para o pré natal, com interesse materno fetal 
(hemograma, tipagem sanguínea, fator Rh, urina I, urocultura, sorologias, glicemia e 
ultrassonografia obstétrica).","Embora esta avaliação seja realizada em serviços diferentes de maneiras diferentes e discutiremos isso extensivamente no Capítulo 8, recomendamos que os exames complementares sejam divididos em quatro categorias:
• Grupo 1: exames pré natais específicos, com interesse na mãe e no bebê
(Hemograma, tipo sanguíneo, fator Rh, urina I, cultura de urina, sorologia, glicemia e ultrassonografia obstétrica).",0.6
"• Grupo 2: exames determinados por intercorrências ou doenças associadas que justi 
fiquem seguimento durante a gestação (função renal, função cardíaca, fundo de olho, 
investigação de anemias).","• Grupo 2: Testes determinados por complicações ou doenças relacionadas que podem comprovar o acompanhamento durante a gravidez (função renal, função cardíaca, fundo de olho, pesquisa de anemia).",0.6
"• Grupo 3: exames para rastreamento de doenças potenciais na gestação, sempre 
ligados às características dos serviços e do cliente, bem como as doenças prevalentes em cada região (rastreamento de diabetes, rastreamento de pré eclampsia).","• Grupo 3: testes que sempre rastreiam possíveis doenças durante a gravidez
Está relacionada às características do serviço e da clientela e às doenças comuns em cada região (exames de diabetes, exames de pré eclâmpsia).",0.6
"• Grupo 4: exames para rastreamento de doenças indiretamente ligadas à gestação; têm 
sua realização justificada pela oportunidade de estar diante da mulher que nunca teve a 
oportunidade de buscar serviço médico (rastreamento de verminoses, rastreamento de 
câncer cervical).","• Grupo 4: Testes para rastreamento de doenças indiretamente relacionadas à gravidez; eles têm a oportunidade de se posicionar diante de mulheres que nunca tiveram a oportunidade de procurar serviços médicos (rastreamento de vermes, rastreamento de câncer do colo do útero), portanto, há bons motivos para comprovar isso desempenho.",0.6
"Deve se dar à gestante um panorama das modificações gravídicas gerais e locais impostas pela gestação, explicando os principais sinais e sintomas e, se possível, antecipando seu aparecimento e tratamento, o que proporciona à gestante segurança e confiança em seu médico.","As mulheres grávidas devem ter uma visão geral das mudanças gerais e locais da gravidez causadas pela gravidez, explicar seus principais sinais e sintomas e, quando possível, antecipar sua aparência e métodos de tratamento, de modo a proporcionar às mulheres grávidas uma sensação de segurança e confiança no médico”.",0.6
"Na avaliação inicial da grávida, deverão ser discutidos seu estado geral e os exames 
laboratoriais a serem solicitados.","Na avaliação inicial de mulheres grávidas, seu estado geral e os exames laboratoriais necessários devem ser discutidos”.",0.6
"É recomendável marcar uma consulta de retorno para discutir o resultado desses exames. Na ocasião, deve se propor o calendário de seguimento, cujos detalhes serão discutidos no capítulo 5 que vai abordar dieta, uso de vitaminas, ganho de peso, atividade física, uso de medicamentos, atividade sexual, aspectos emocionais, escolha da maternidade, tipo de parto e amamentação.","É recomendável marcar uma consulta de retorno para discutir os resultados desses testes.” Nesse caso, um cronograma de acompanhamento deve ser proposto. Os detalhes serão discutidos no Capítulo 5, que envolverá dieta, uso de vitaminas, ganho de peso, atividade física e medicamentos. Uso, atividade sexual, aspectos emocionais, escolha da mãe, forma de parto e amamentação.",0.6
"O acompanhamento pré natal ideal, conforme já referido, deve contemplar no mínimo 
seis consultas.","Como já mencionado, o pré natal ideal deve incluir pelo menos seis consultas”.",0.6
"Em gestações de baixo risco, um número inferior de consultas pode não 
alterar os resultados perinatais.","Em gestações de baixo risco, menos visitas podem não alterar o resultado perinatal”.",0.6
"Nas consultas de seguimento, conforme será analisado mais adiante, devem se avaliar as intercorrências e as queixas da gestante; recalcular a idade gestacional; identificar fatores de risco; reclassificar a gravidez como de baixo ou alto risco; indicar planejamento familiar durante a gravidez, quando pertinente; atualizar o calendário vacinal; informar sobre o parto; solucionar as dúvidas; detectar problemas emocionais/sociais e fazer o devido encaminhamento, quando necessário; avaliar o estado nutricional e o ganho de peso; avaliar o estado bucal e as condições de higiene da paciente; e considerar a licença maternidade.","Nas consultas de acompanhamento, a análise será realizada no futuro, e as complicações e principais queixas das gestantes devem ser avaliadas; a idade gestacional deve ser recalculada; os fatores de risco devem ser determinados; a gravidez deve ser reclassificada como de baixo ou alto risco; o planejamento familiar durante a gravidez deve ser apontado; relevante ; Atualizar o calendário de vacinação; informar o parto; resolver dúvidas; encontrar problemas emocionais / sociais e fazer encaminhamentos adequados, se necessário; avaliar o estado nutricional e ganho de peso; avaliar as condições bucais e o estado de saúde da higiene dos pacientes; e considerar tirar a licença maternidade.",0.6
"Ao exame físico, deve se medir a pressão arterial, a frequência cardíaca, o peso 
materno, a altura uterina, o batimento cardíaco fetal, além de avaliar a presença de 
contrações, movimentação fetal ou edema (principalmente nos membros inferiores), 
fazer o exame de toque vaginal ou o exame especular, quando pertinente.","Durante um exame físico, você deve medir a pressão arterial, frequência cardíaca, peso
Altura materna, uterina, batimento cardíaco fetal, além de avaliar se há contrações, movimentação fetal ou edema (principalmente membros inferiores).Participe do exame de contato vaginal ou microscopia quando apropriado.",0.6
"É de suma importância proceder a correta avaliação clínica da gestante para identificar os 
primeiros sinais de alerta referentes a condições que possam aumentar a morbimortalidade 
materna e perinata.",Uma avaliação clínica correta das mulheres grávidas é muito importante para encontrar os primeiros sinais de alerta de condições que podem aumentar a morbidade e mortalidade materna e perinatal”.,0.6
"Nessas condições, o pré natal deverá ser conduzido por uma equipe 
multidisciplinar, dependendo da concomitância da gestação com doenças que vão compor 
as intercorrências gravídicas e que serão tratadas no manual de gestação de alto risco.","Nesse caso, o pré natal deve ser realizado por equipe multiprofissional, dependendo da gestação, essas doenças constituirão complicações da gravidez e serão tratadas no manual da gestação de alto risco.",0.6
"Embora a assistência pré natal não possa prevenir as complicações do parto responsáveis 
por três das cinco principais causas de mortalidade materna em países em desenvolvi 
mento – hemorragias, septicemias e obstruções do parto – , intervenções específicas 
e oportunas, relacionadas à promoção de saúde materna e fetal, por meio do suporte 
nutricional adequado da gestante e da prevenção de riscos durante o pré natal, poderão 
colaborar sobremaneira para bons resultados perinatais.","Embora os cuidados pré natais não possam prevenir as complicações do parto de três das cinco principais causas de morte materna em países em desenvolvimento hemorragia, sepse e obstrução de intervenções oportunas específicas do parto relacionadas à promoção da saúde e bem estar materno Medidas por meio de suporte nutricional adequado para gestantes e prevenção de riscos durante o pré natal, o feto pode cooperar muito para alcançar bons efeitos perinatais.",0.6
"O aconselhamento pré concepcional se caracteriza por um conjunto de medidas de 
natureza médica, social e psíquica que visa permitir ao casal, preferencialmente, ou 
à mulher, isoladamente em alguns casos, determinar o momento ideal para que a 
gestação ocorra.","A característica da consulta pré gestacional é uma série de medidas preventivas De natureza médica, social e psicológica, projetado para permitir que casais (de preferência casais) ou mulheres (em alguns casos) determinem o momento ideal para o casamento A gravidez aconteceu.",0.6
"Assim, é recomendável que antes da decisão favorável à concepção 
sejam discutidos com o casal aspectos como sexualidade, anticoncepção e a própria 
gravidez, e paralelamente a ampla gama de mudanças que a gestação e a maternidade 
podem acarretar ao organismo, fisiológicas e, eventualmente, patológicas.","Portanto, é recomendável que você considere sexo, contracepção e
A gravidez, entretanto, as várias mudanças da gravidez e da mãe
Isso fará com que o organismo passe por mudanças fisiológicas e, eventualmente, leve a mudanças patológicas.",0.6
"Diante disso, nas áreas afetiva, psíquica, social, profissional e em outras que possam 
ser influenciadas pela gestação, é recomendável que a mulher seja avaliada antes de 
engravidar e em tempo oportuno para que possa dispor de melhores condições clínicas e 
receber orientações adequadas quanto a hábitos saudáveis.","Diante disso, nos campos emocional, psicológico, social, profissional e outros que possam ser afetados pela gravidez, é recomendável que as mulheres sejam avaliadas em tempo hábil para que possam ter um melhor estado clínico e obter orientações e hábitos de saúde adequados”.",0.6
"Os principais problemas identificados nas práticas de higiene 
dos alimentos complementares, em nível domiciliar, são 
 a lavagem das mãos, antes do preparo dos alimentos, não 
é freqüente e, quando ocorre, nem sempre é feita com o uso de 
sabão. os utensílios utilizados para preparar e oferecer alimentos 
(na maioria das vezes, a mamadeira) não são adequadamente 
higienizados.  A água utilizada no preparo dos alimentos nem sempre é 
de boa qualidade ou não é submetida à fervura adequada. 
 é comum a prática de oferecer alimentos prépreparados 
e estocados por mais de uma hora, em condições inadequadas.","No âmbito doméstico, o principal problema encontrado na prática da higiene alimentar complementar é a lavagem das mãos. Antes do preparo dos alimentos, as mãos não são lavadas com frequência e nem sempre são utilizadas quando ocorrem
sabão em barra. Os utensílios usados ​​para preparar e servir os alimentos (na maioria das vezes, mamadeiras) não são higienizados adequadamente. A água utilizada na preparação dos alimentos nem sempre é de boa qualidade ou não é fervida de forma adequada. É prática comum fornecer alimentos pré-preparados e armazenados em condições inadequadas por mais de uma hora.",0.6
"No Brasil, as informações existentes sobre as práticas de higiene na manipulação dos alimentos complementares são escassas.","No Brasil, são poucas as informações disponíveis sobre as práticas sanitárias de manipulação de alimentos complementares.",0.6
"As mães não estão 
usando os procedimentos de processamento domiciliar simples que previnem 
a contaminação bacteriana dos alimentos complementares.",As mães não utilizavam procedimentos simples de processamento doméstico para prevenir a contaminação bacteriana dos alimentos complementares.,0.6
"4.3.2.9 Uso da Mamadeira/Risco 
 
As mães, com muita freqüência, usam mamadeira para oferecer 
chás, sucos e água desde os primeiros dias de vida dos bebês.","Desde o primeiro dia após o nascimento do bebê, as mães costumam usar mamadeiras para fornecer chá, suco e água. """,0.6
"A PNDS1996 mostrou que, mesmo entre as crianças amamentadas, 
é alta a porcentagem de crianças que usam mamadeiras ( 30).","Segundo PNDS1996, percentual de crianças que usam mamadeira é alto",0.6
Cerca de 1/3 das crianças usa mamadeira já no primeiro mês de vida.,"No primeiro mês de vida, aproximadamente um terço das crianças usa mamadeira.",0.6
"No segundo 
ano de vida, o uso de mamadeira persiste em 30% das crianças, apesar das 
mesmas já estarem consumindo alimentos da família.","Apesar de já estarem comendo os alimentos da família, 30% das crianças continuam usando a mamadeira no segundo ano de vida.",0.6
"Um estudo realizado com 441 bebês, menores de doze meses de 
idade, em área de favela em Fortaleza, detectou o uso de mamadeira em 
mais de 90% das crianças estudadas.",Um estudo com 441 bebês menores de 12 meses realizado em uma favela de Fortaleza descobriu o uso da mamadeira em mais de 90% das crianças estudadas.,0.6
"Observação direta da preparação e 
administração dos alimentos mostrou que as mamadeiras são uma importante 
fonte de contaminação dos alimentos dos bebês e que são consideradas, pelas 
mães, impossíveis de serem limpas (Monte et al., 1997).",A observação direta do preparo e da administração dos alimentos revelou que as mamadeiras são uma fonte importante de contaminação da alimentação dos bebês e são consideradas impossíveis de limpar pelas mães,0.6
"Outros riscos do uso de mamadeiras como o preparo de dietas muito diluídas ou concentradas, o desmame precoce por confusão gerada pela exposição a diferentes técnicas de sucção e o aumento nos riscos de mortalidade – já foram descritos no item “Importância do Aleitamento Materno Exclusivo”, deste Guia.","Outros riscos do uso de mamadeiras, como preparação de dietas muito diluídas ou concentradas, desmame precoce devido à confusão causada pela exposição a diferentes técnicas de sucção e aumento dos riscos de mortalidade, já foram discutidos na seção deste Guia intitulada ""Importância do Aleitamento Materno Exclusivo . """,0.6
"A 
alimentação das crianças nessa faixa de idade é basicamente láctea (leite 
materno e/ou de vaca), acrescido de açúcar e espessantes.","A dieta dessa faixa etária consiste principalmente de leite (leite materno e / ou de vaca), adoçado com açúcar e espessante",0.6
"A contribuição da 
dieta láctea (leite, açúcar e espessante) do total do consumo energético das 
dietas nessa faixa etária varia de 45% em Curitiba a 68% em Salvador.","“A dieta láctea (leite, açúcar e espessante) contribui com 45% do consumo total de energia das dietas dessa faixa etária em Curitiba e 68% em Salvador”.",0.6
"Em Salvador, a dieta das 
crianças parece ser menos diversificada, uma vez que cinco produtos são 
responsáveis por 70% das calorias ingeridas (em ordem decrescente leite 
em pó integral, espessantes, açúcar, leite materno e laranja).","Em Salvador, a alimentação infantil parece menos diversificada, com cinco produtos respondendo por 70% das calorias ingeridas (leite em pó integral, espessantes, açúcar, leite materno e laranja, em ordem decrescente).",0.6
"O consumo de 
frutas, verduras e folhosos verdes variados não constitui um hábito entre as 
crianças no primeiro ano de vida.","O consumo de frutas, vegetais e vegetais com folhas verdes variadas não é um hábito entre as crianças no primeiro ano de vida.",0.6
"A dieta das crianças no segundo ano de vida é mais diversificada 
onze produtos fornecem em torno de 70% do consumo energético total da 
dieta em Ouro Preto, São Paulo e Curitiba, e oito em Salvador.","“No segundo ano de vida, a alimentação das crianças se torna mais diversificada. Onze produtos fornecem cerca de 70% do consumo total de energia em Ouro Preto, São Paulo e Curitiba, e oito em São Paulo",0.6
"A 
contribuição da dieta láctea como fonte de energia nessa faixa etária 
continua elevada, variando de 34% em Curitiba a 58% em Salvador.","“A contribuição da dieta láctea como fonte de energia continua alta nessa faixa etária, variando de 34% em Curitiba a 58% em Salvador”.",0.6
"Entre 
as dez principais fontes de energia, oito são comuns em São Paulo, Ouro 
Preto e Curitiba (leite in natura, leite em pó integral, açúcar, espessante, 
arroz, carne bovina, biscoitos e macarrão).","Das dez principais fontes de energia, oito (leite in natura, leite em pó integral, açúcar, espessante, arroz, carne bovina, biscoitos e massas) são comumente encontradas em São Paulo, Ouro Preto e Curitiba.",0.6
"Hábitos
deve-se perguntar à paciente sobre tabagismo, etilismo e uso de drogas ilícitas.","Informe-se sobre os hábitos de fumo, bebida e uso de drogas do paciente.",0.6
"O consumo de 15 a 20 cigarros por dia aumenta o risco de abortamentos, partos prétermo, 
restrição do crescimento fetal, descolamento prematuro de placenta e amniorrexe prematura.","“Fumar de 15 a 20 cigarros por dia aumenta o risco de aborto espontâneo, parto prematuro, restrição do crescimento fetal, descolamento prematuro da placenta e amniorrexe prematura”.",0.6
"Parar de fumar ou diminuir o número de cigarros por dia aumentam as chances de sucesso 
da gestação.",Pare de fumar ou reduza o número de cigarros que fuma por dia para aumentar suas chances de uma gravidez bem-sucedida.,0.6
"O etilismo crônico, associado a condições socioeconômicas precárias, pode acarretar 
anomalias fetais (síndrome alcoólica fetal), representadas por lesões neurológicas, deficiência 
mental e dismorfismos faciais (microcefalia, microftalmia, fissuras palpebrais curtas).","Quando combinado com condições socioeconômicas precárias, o alcoolismo crônico pode resultar em anomalias fetais (síndrome do álcool fetal), incluindo danos neurológicos, deficiência mental e dismorfismos faciais (microcefalia, microftalmia, fissuras palpebrais curtas).",0.6
"Entre as usuárias de drogas ilícitas (opiáceos, maconha, anfetaminas, crack), tem sido 
relatadas importantes alterações maternas.","“Mudanças maternas significativas foram relatadas entre usuários de drogas ilícitas (opiáceos, maconha, anfetaminas, crack)”.",0.6
"Nesse grupo de mulheres, são mais comuns os 
quadros de abortamento, prematuridade, crescimento intrauterino restrito e óbito fetal.","“Nesse grupo de mulheres, aborto, prematuridade, crescimento intrauterino restrito e morte fetal foram observados”.",0.6
"A cocaína é a mais estudada na gestação e está relacionada, principalmente, a malformações 
fetais urológicas e cardíacas.",“A cocaína é a substância mais estudada na gravidez e está principalmente ligada a malformações urológicas e cardíacas fetais”.,0.6
"As infecções genitais são mais frequentes nesse grupo de pacientes (frequente associação 
com promiscuidade), assim como a desnutrição, o que pode levar a maior morbimortalidade 
materna e fetal.","“As infecções genitais (frequentemente associadas à promiscuidade) são mais comuns neste grupo de pacientes, assim como a desnutrição, que pode levar ao aumento da morbidade e mortalidade tanto na mãe quanto no feto”.",0.6
"Peso materno
Obesidade (IMC>25)
Pacientes obesas geralmente têm sua fertilidade diminuída e, quando engravidam, 
apresentam maior risco de complicações (hipertensão, préeclâmpsia/eclâmpsia, diabetes, 
tromboembolismo, malformações fetais).","Obesidade (IMC maior que 25) na mãe
Mulheres obesas têm menor fertilidade e maior risco de complicações na gravidez (hipertensão, pré-eclâmpsia / eclâmpsia, diabetes, tromboembolismo, malformações fetais).",0.6
"Aliada a essas medidas de ordem geral, a orientação pré concepcional 
favorece a solução de dúvidas e mitos e oferece um esclarecimento inicial na tentativa de 
amenizar as preocupações do casal, permitindo uma gestação mais tranquila.","Aliada a essas medidas de ordem geral, a orientação pré concepcional 
ajuda pouco .",0.2
"É importante ressaltar, num contato inicial, que a mulher não deve interromper o método 
contraceptivo antes da avaliação de suas condições físicas.","Leguminosas
Cereais São alimentos fonte de proteína e ferro.",0.2
"Depois de considerar o histórico familiar, deve se propor um intervalo de três meses após a suspensão do uso de método contraceptivo hormonal ou DIU que permitirá a normalização das condições do endométrio, favorecendo a nidação do ovo. Durante esse período, inicia se a análise do casal.","Fazem parte deste grupo: feijão, Prefira as versões soja, lentilha, ervilha e grão de bico.",0.2
"Deve se orientar a paciente quanto a seu ciclo menstrual e sobre como determinar o período fértil, numa tentativa de programar naturalmente o ritmo de vida da mulher e de planejar o momento adequado para a gravidez esperada.","Recomenda se o consumo da fruta inteira em substituição ao suco, pois muitos nutrientes podem ser perdidos no preparo de sucos naturais.",0.2
"A anamnese detalhada, com antecedentes pessoais, familiares, ginecológicos e obstétricos, os hábitos de vida e o interrogatório sobre os diversos aparelhos, com um exame clínico e ginecológico cuidadoso, representam um pré requisito básico para a avaliação pré concepcional.","A prática de exercício físico leve ou moderado durante a gravidez é segura tanto para 
a mãe quanto para o bebê.",0.2
"O objetivo é detectar o estado da higidez materna e dar atenção ao produto conceptual no tocante aos riscos, que podem ser agrupados em:
• Imediatos: problemas estruturais e malformações que podem levar a alterações mais tardias. • Mediatos: déficit motor, hiperatividade, déficit de atenção. • Tardios: responsáveis por alterações nas gerações futuras, como radiação, ionização e partículas virais.","Se você já praticava exercício antes de engravidar e sua gestação está saudável, você 
pode continuar a fazer os exercícios, mas talvez precise fazer algumas adaptações, 
como diminuir o ritmo e/ou mudar alguns exercícios.",0.2
"Em geral, para obter um concepto saudável, a princípio devemos ter uma gestante saudável do ponto de vista físico, emocional e ambiental.Alguns fatores que influenciam a gestação podem ser isolados, aditivos ou potencializados.","Se você não praticava exercício, você pode começar a fazê lo durante a gravidez; nesse caso, é melhor começar depois do 3º mês (12 semanas) de gestação.",0.2
"Idade: É consenso que a faixa etária dos 19 aos 35 anos é a ideal para a gestação, pois 
nessa fase da vida é possível evitar as atribulações emocionais da adolescência e também 
as condições adversas endócrinas e metabólicas da pré menopausa.","Evite exercícios que tenham risco de queda, bater a barriga ou muito contato físico, como 
por exemplo, esportes com bola, saltos, lutas marciais, ciclismo, equitação.",0.2
"No entanto, a mulher moderna, em decorrência de fatores profissionais, familiares e sociais, entre outros, vem 
postergando progressivamente o interesse reprodutor.","Comece com 15 minutos/dia de exercício e vá aumentando 5 minutos/dia a cada semana 
até no máximo 60 minutos por dia.",0.2
"A orientação pré concepcional, se oportunamente solicitada, poderá contribuir para equilibrar os interesses individuais e os riscos com base na análise fundamentada dos parâmetros clínicos e laboratoriais.","Perceba se você consegue conversar enquanto 
caminha ou pratica outro tipo de exercício.",0.2
"Como abordagem inicial, vale ressaltar que a gestação poderá prejudicar a adolescente se ela 
ainda se encontrar em fase de desenvolvimento.","Cuidados ao realizar exercícios
Você deve sentir o bebê mexer todos os dias, principalmente após as refeições.",0.2
"Além disso, em alguns casos, pode dificultar o parto transvaginal por causa do pouco desenvolvimento da bacia e das partes moles, embora os maiores problemas enfrentados pelas adolescentes com a gestação sejam os de natureza psicossocial, o que determina, muitas vezes, a não realização da assistência pré natal e a ocultação da gravidez.",Evite se exercitar em ambientes sem ventilação e quentes.,0.2
"Podem ocorrer muitos outros problemas, como anemia, uso de drogas lícitas e ilícitas, crescimento fetal restrito e pré eclâmpsia.","Evite exercícios entre 10 e 15 horas 
ao ar livre.",0.2
"Segundo relatos da literatura, aos quais nós nos associamos, as adolescentes que fazem acompanhamento pré natal apresentam evolução normal da gestação e do parto.","Faça uma refeição ou lanche leve 30 minutos antes dos exercícios e beba água antes, durante 
e após a prática de exercícios.",0.2
"Vale salientar que a orientação contraceptiva visando a evitar a gestação, que na grande maioria das vezes é indesejada, deve ser estimulada.","Evite realizar exercícios, por muito tempo, deitada de barriga para cima a partir do 4° mês de 
gestação.",0.2
"Quanto à gravidez acima dos 35 anos, ela pode trazer mais problemas para a mulher e para o concepto, como os riscos genéticos e de doenças associadas à gravidez (diabetes, hipertensão e obesidade), que se tornam mais prevalentes com a idade materna avançada.","O ganho de peso adequado durante a gestação influencia 
a saúde da mãe e do bebê.",0.2
Deve se orientar a mulher quanto à existência de exames por meio dos quais é possível analisar as condições do concepto.,"O peso pré gestacional define quanto a mulher pode 
ganhar de peso durante a gestação.",0.2
"Assim, o comprometimento fetal por anomalias cromossômicas pode ser avaliado com o uso de marcadores bioquímicos (a fetoproteína, b hCG, PAPP A), marcadores ecográficos (translucência nucal, fêmur curto, avaliação do ducto venoso, avaliação do osso nasal), cariótipo fetal através da biópsia de vilo corial.","A partir do conhecimento do peso anterior ao da gravidez e da altura, 
calcula se o IMC, e então classifica se a gestante em baixo 
peso, adequado, sobrepeso ou obesa, estabelecendo 
assim uma previsão para seu ganho de peso na gravidez, 
de acordo com as recomendações.",0.2
